	chrom	start	end	geneid	genename	gains	losses
12548	4	128554086	128637934	NM_015693	INTU	0	0
12549	4	128651554	128695447	NM_031291	SLC25A31	0	0
12550	4	128703452	128754526	NM_014278	HSPA4L	0	0
12551	4	128802015	128820377	NM_001190799	PLK4	0	0
12552	4	128802015	128820377	NM_014264	PLK4	0	0
12553	4	128802398	128820377	NM_001190801	PLK4	0	0
12554	4	128838959	128887139	NM_152778	MFSD8	0	0
12555	4	128886460	128952455	NM_001039717	C4orf29	0	0
12556	4	128982420	129030059	NM_032239	LARP1B	0	0
12557	4	128982420	129132298	NM_018078	LARP1B	0	0
12558	4	128982420	129030059	NM_001278604	LARP1B	0	0
12559	4	128982420	129043508	NM_178043	LARP1B	0	0
12560	4	129190391	129209984	NM_006320	PGRMC2	0	0
12561	4	129349170	129440551	NR_125882	LOC100507487	0	0
12562	4	129730777	129796379	NM_001287437	JADE1	0	0
12563	4	129730777	129785787	NM_024900	JADE1	0	0
12564	4	129730777	129796379	NM_199320	JADE1	0	0
12565	4	129731073	129796379	NM_001287440	JADE1	0	0
12566	4	129731073	129796379	NM_001287439	JADE1	0	0
12567	4	129732424	129796379	NM_001287442	JADE1	0	0
12568	4	129732424	129785787	NM_001287441	JADE1	0	0
12569	4	129732998	129796379	NM_001287443	JADE1	0	0
12570	4	129805147	130014762	NM_144643	SCLT1	0	0
12571	4	129957749	130014762	NM_001300898	SCLT1	0	0
12572	4	129960347	130014762	NM_001300897	SCLT1	0	0
12573	4	130014828	130033843	NM_173487	C4orf33	0	0
12574	4	130017281	130033843	NM_001099783	C4orf33	0	0
12575	4	130645325	130692633	NR_110753	LOC101927282	0	0
12576	4	132685992	132712637	NR_125884	LOC101927305	0	0
12577	4	132685992	132696054	NR_125883	LOC101927305	0	0
12578	4	133512243	133599655	NR_126401	LINC01256	0	0
12579	4	134015015	134070271	NR_125885	LOC101927359	0	0
12580	4	134070444	134115765	NM_032961	PCDH10	0	0
12581	4	134070444	134075030	NM_020815	PCDH10	0	0
12582	4	135117488	135122903	NM_001114734	PABPC4L	0	0
12583	4	136788137	136834835	NR_103763	LINC00613	0	0
12584	4	136788137	136809248	NR_103762	LINC00613	0	0
12585	4	138440072	138453652	NM_001300828	PCDH18	0	0
12586	4	138440072	138453652	NM_019035	PCDH18	0	0
12587	4	138948576	139051839	NR_037866	LINC00616	0	0
12588	4	139010167	139099331	NR_038380	SLC7A11-AS1	0	0
12589	4	139085247	139163503	NM_014331	SLC7A11	0	0
12590	4	139230864	139345498	NR_051987	LINC00499	0	0
12591	4	139936912	139967093	NM_012118	CCRN4L	0	0
12592	4	139978870	140005568	NM_001276457	ELF2	0	0
12593	4	139978870	140005568	NM_006874	ELF2	0	0
12594	4	139978870	140005568	NM_001276458	ELF2	0	0
12595	4	139978870	140005568	NM_001276459	ELF2	0	0
12596	4	139978870	140060630	NM_201999	ELF2	0	0
12597	4	140187316	140201492	NM_032623	MGARP	0	0
12598	4	140211070	140223705	NM_001184988	NDUFC1	0	0
12599	4	140211070	140223705	NM_001184987	NDUFC1	0	0
12600	4	140211070	140222364	NM_001184986	NDUFC1	0	0
12601	4	140211070	140222388	NM_002494	NDUFC1	0	0
12602	4	140211070	140222364	NM_001184991	NDUFC1	0	0
12603	4	140211070	140223705	NM_001184989	NDUFC1	0	0
12604	4	140211070	140223705	NM_001184990	NDUFC1	0	0
12605	4	140222675	140311935	NM_057175	NAA15	0	0
12606	4	140374960	140397069	NM_031296	RAB33B	0	0
12607	4	140427191	140477577	NM_030648	SETD7	0	0
12608	4	140586921	140661899	NM_001204366	MGST2	0	0
12609	4	140586921	140625406	NM_001204368	MGST2	0	0
12610	4	140586921	140661899	NM_001204367	MGST2	0	0
12611	4	140586921	140625406	NM_002413	MGST2	0	0
12612	4	140637545	141075233	NM_018717	MAML3	0	0
12613	4	141178439	141303710	NM_032547	SCOC	0	0
12614	4	141204879	141294546	NR_033939	SCOC-AS1	0	0
12615	4	141264596	141303710	NM_001153635	SCOC	0	0
12616	4	141264596	141303710	NM_001153446	SCOC	0	0
12617	4	141264614	141303710	NM_001153585	SCOC	0	0
12618	4	141264614	141303710	NM_001153690	SCOC	0	0
12619	4	141294663	141303710	NM_001153663	SCOC	0	0
12620	4	141294663	141303710	NM_001153552	SCOC	0	0
12621	4	141294663	141303710	NM_001153484	SCOC	0	0
12622	4	141309606	141348815	NM_004362	CLGN	0	0
12623	4	141309606	141348815	NM_001130675	CLGN	0	0
12624	4	141364528	141419531	NM_001277353	MGAT4D	0	0
12625	4	141445311	141474924	NM_153702	ELMOD2	0	0
12626	4	141481049	141489959	NM_021833	UCP1	0	0
12627	4	141541935	141677471	NM_015130	TBC1D9	0	0
12628	4	141562344	141564234	NR_077215	TNRC18P1	0	0
12629	4	141786724	142054616	NM_020724	RNF150	0	0
12630	4	142142040	142155850	NM_014487	ZNF330	0	0
12631	4	142142040	142155850	NM_001292002	ZNF330	0	0
12632	4	142242277	142253771	NR_121625	LOC100507639	0	0
12633	4	142557748	142655140	NM_172175	IL15	0	0
12634	4	142557748	142655140	NR_037840	IL15	0	0
12635	4	142557748	142655140	NM_000585	IL15	0	0
12636	4	142949181	143767604	NM_003866	INPP4B	0	0
12637	4	142949181	143767604	NM_001101669	INPP4B	0	0
12638	4	144106069	144136716	NM_001290325	USP38	0	0
12639	4	144106069	144145027	NM_032557	USP38	0	0
12640	4	144106069	144145027	NM_001290326	USP38	0	0
12641	4	144257982	144395718	NM_002039	GAB1	0	0
12642	4	144257982	144395718	NM_207123	GAB1	0	0
12643	4	144264612	144264688	NR_036091	MIR3139	0	0
12644	4	144434615	144478642	NM_003601	SMARCA5	0	0
12645	4	144434624	144435990	NR_104027	SMARCA5-AS1	0	0
12646	4	144480624	144482613	NR_003675	GUSBP5	0	0
12647	4	144498560	144621828	NM_001168235	FREM3	0	0
12648	4	144792018	144826716	NM_198682	GYPE	0	0
12649	4	144796467	144826716	NM_002102	GYPE	0	0
12650	4	144833483	144903605	NR_125886	LOC101927636	0	0
12651	4	144917256	144940498	NM_002100	GYPB	0	0
12652	4	144917256	144940498	NM_001304382	GYPB	0	0
12653	4	145030455	145061904	NM_002099	GYPA	0	0
12654	4	145564067	145567171	NR_037595	HHIP-AS1	0	0
12655	4	145567147	145659881	NM_022475	HHIP	0	0
12656	4	145915726	146019371	NM_001256712	ANAPC10	0	0
12657	4	145915726	146019371	NM_001256711	ANAPC10	0	0
12658	4	145915726	146019371	NM_001256710	ANAPC10	0	0
12659	4	145915726	146019371	NM_001256709	ANAPC10	0	0
12660	4	145915726	146019693	NM_001256708	ANAPC10	0	0
12661	4	145915726	146019371	NR_046345	ANAPC10	0	0
12662	4	145915726	146019371	NM_001256707	ANAPC10	0	0
12663	4	145915726	146019371	NM_001256706	ANAPC10	0	0
12664	4	145915726	146019371	NM_014885	ANAPC10	0	0
12665	4	146019155	146050676	NM_001040876	ABCE1	0	0
12666	4	146019155	146050676	NM_002940	ABCE1	0	0
12667	4	146054801	146100832	NM_001102653	OTUD4	0	0
12668	4	146080288	146095896	NM_017493	OTUD4	0	0
12669	4	146402950	146480325	NM_005900	SMAD1	0	0
12670	4	146403956	146480325	NM_001003688	SMAD1	0	0
12671	4	146418200	146424132	NR_108077	SMAD1-AS2	0	0
12672	4	146435729	146438346	NR_126371	SMAD1-AS1	0	0
12673	4	146540539	146581187	NM_172250	MMAA	0	0
12674	4	146601355	146653948	NM_001080531	C4orf51	0	0
12675	4	146681887	146859607	NM_178835	ZNF827	0	0
12676	4	147030606	147043065	NR_038331	LINC01095	0	0
12677	4	147096834	147111213	NM_007080	LSM6	0	0
12678	4	147175132	147443123	NM_001300842	SLC10A7	0	0
12679	4	147175132	147443123	NM_001029998	SLC10A7	0	0
12680	4	147329734	147329840	NR_107003	MIR7849	0	0
12681	4	147362819	147443123	NM_032128	SLC10A7	0	0
12682	4	147560044	147563623	NM_004575	POU4F2	0	0
12683	4	147628178	147867034	NM_001300761	TTC29	0	0
12684	4	147628178	147867034	NM_031956	TTC29	0	0
12685	4	148402068	148466106	NM_001166055	EDNRA	0	0
12686	4	148402068	148466106	NR_045958	EDNRA	0	0
12687	4	148402068	148466106	NM_001957	EDNRA	0	0
12688	4	148402068	148466106	NM_001256283	EDNRA	0	0
12689	4	148538538	148556672	NM_018241	TMEM184C	0	0
12690	4	148558935	148605381	NM_138364	PRMT9	0	0
12691	4	148558935	148605381	NM_001304458	PRMT9	0	0
12692	4	148653452	148993927	NM_024605	ARHGAP10	0	0
12693	4	148703745	148703819	NR_039962	MIR4799	0	0
12694	4	148999914	149363672	NM_001166104	NR3C2	0	0
12695	4	148999914	149363672	NM_000901	NR3C2	0	0
12696	4	150075446	150199274	NR_125887	LOC101927849	0	0
12697	4	150999425	151178608	NM_001040261	DCLK2	0	0
12698	4	150999425	151178608	NM_001040260	DCLK2	0	0
12699	4	150999425	151178608	NR_036614	DCLK2	0	0
12700	4	151185810	151936419	NM_001199282	LRBA	0	0
12701	4	151185810	151936649	NM_006726	LRBA	0	0
12702	4	151503076	151505845	NM_006439	MAB21L2	0	0
12703	4	152020724	152025804	NM_001006	RPS3A	0	0
12704	4	152020724	152025357	NM_001267699	RPS3A	0	0
12705	4	152024978	152025043	NR_000007	SNORD73A	0	0
12706	4	152041432	152147660	NM_001128923	SH3D19	0	0
12707	4	152041432	152147660	NM_001009555	SH3D19	0	0
12708	4	152041432	152096704	NM_001128924	SH3D19	0	0
12709	4	152041432	152149182	NM_001243349	SH3D19	0	0
12710	4	152198324	152212605	NM_183375	PRSS48	0	0
12711	4	152330397	152584784	NM_001109977	FAM160A1	0	0
12712	4	152591808	152682175	NM_004564	GATB	0	0
12713	4	153021904	153025868	NR_121628	LOC100996286	0	0
12714	4	153021969	153025868	NR_121627	LOC100996286	0	0
12715	4	153242409	153303664	NM_001013415	FBXW7	0	0
12716	4	153242409	153274110	NM_018315	FBXW7	0	0
12717	4	153242409	153456185	NM_033632	FBXW7	0	0
12718	4	153258806	153259248	NR_104273	DEAR	0	0
12719	4	153332311	153456393	NM_001257069	FBXW7	0	0
12720	4	153410478	153410568	NR_036092	MIR3140	0	0
12721	4	153457415	153460415	NR_033797	DKFZP434I0714	0	0
12722	4	153457579	153457668	NR_039658	MIR4453	0	0
12723	4	153547265	153601317	NM_152680	TMEM154	0	0
12724	4	153690505	153700916	NM_145720	TIGD4	0	0
12725	4	153701088	153833063	NM_014447	ARFIP1	0	0
12726	4	153701088	153833063	NM_001287432	ARFIP1	0	0
12727	4	153701088	153833063	NM_001287433	ARFIP1	0	0
12728	4	153701088	153833063	NM_001287431	ARFIP1	0	0
12729	4	153701088	153833063	NM_001025595	ARFIP1	0	0
12730	4	153701088	153833063	NM_001025593	ARFIP1	0	0
12731	4	153864134	153900848	NM_033393	FHDC1	0	0
12732	4	154074269	154260474	NM_001130067	TRIM2	0	0
12733	4	154125565	154260474	NM_015271	TRIM2	0	0
12734	4	154125565	154197427	NM_001302692	TRIM2	0	0
12735	4	154125565	154197427	NM_001302693	TRIM2	0	0
12736	4	154178510	154197427	NM_001302694	TRIM2	0	0
12737	4	154228620	154229963	NR_001562	ANXA2P1	0	0
12738	4	154265800	154336247	NM_032117	MND1	0	0
12739	4	154265800	154336247	NM_001253861	MND1	0	0
12740	4	154265800	154336247	NR_045605	MND1	0	0
12741	4	154387497	154557862	NM_015196	KIAA0922	0	0
12742	4	154387497	154557862	NM_001131007	KIAA0922	0	0
12743	4	154605440	154627242	NM_003264	TLR2	0	0
12744	4	154631311	154681387	NM_173662	RNF175	0	0
12745	4	154701741	154710228	NM_003013	SFRP2	0	0
12746	4	155155526	155312449	NM_017639	DCHS2	0	0
12747	4	155243805	155412877	NM_001142552	DCHS2	0	0
12748	4	155456148	155471585	NM_001201564	PLRG1	0	0
12749	4	155456148	155471585	NM_002669	PLRG1	0	0
12750	4	155484131	155493915	NM_005141	FGB	0	0
12751	4	155484131	155493915	NM_001184741	FGB	0	0
12752	4	155504279	155511897	NM_000508	FGA	0	0
12753	4	155506428	155511897	NM_021871	FGA	0	0
12754	4	155525285	155533902	NM_000509	FGG	0	0
12755	4	155525727	155533902	NM_021870	FGG	0	0
12756	4	155661992	155674271	NM_001301645	LRAT	0	0
12757	4	155665122	155674271	NM_004744	LRAT	0	0
12758	4	155702423	155749965	NM_001277171	RBM46	0	0
12759	4	155702423	155749965	NM_144979	RBM46	0	0
12760	4	155702656	155749965	NM_001277173	RBM46	0	0
12761	4	156129780	156138230	NM_000910	NPY2R	0	0
12762	4	156263811	156298122	NM_001039580	MAP9	0	0
12763	4	156275367	156281613	NR_125937	LOC102724776	0	0
12764	4	156587861	156643721	NM_001130687	GUCY1A3	0	0
12765	4	156587861	156658214	NM_000856	GUCY1A3	0	0
12766	4	156587861	156658214	NM_001130682	GUCY1A3	0	0
12767	4	156588114	156658214	NM_001256449	GUCY1A3	0	0
12768	4	156588148	156658214	NM_001130685	GUCY1A3	0	0
12769	4	156588148	156658214	NM_001130683	GUCY1A3	0	0
12770	4	156588814	156658214	NM_001130684	GUCY1A3	0	0
12771	4	156680124	156728794	NM_001291955	GUCY1B3	0	0
12772	4	156680124	156728794	NM_001291954	GUCY1B3	0	0
12773	4	156680124	156728794	NM_001291953	GUCY1B3	0	0
12774	4	156680124	156728794	NM_001291952	GUCY1B3	0	0
12775	4	156680124	156728794	NM_001291951	GUCY1B3	0	0
12776	4	156680124	156728794	NM_000857	GUCY1B3	0	0
12777	4	156750880	156787425	NM_017419	ASIC5	0	0
12778	4	156824844	156841558	NM_005651	TDO2	0	0
12779	4	156845269	156875048	NM_001334	CTSO	0	0
12780	4	157682762	157892546	NR_036641	PDGFC	0	0
12781	4	157682762	157892546	NM_016205	PDGFC	0	0
12782	4	157997276	158093242	NM_001166061	GLRB	0	0
12783	4	157997276	158093242	NM_000824	GLRB	0	0
12784	4	157997554	158093242	NM_001166060	GLRB	0	0
12785	4	158141735	158287226	NM_001083619	GRIA2	0	0
12786	4	158141735	158287226	NM_000826	GRIA2	0	0
12787	4	158141819	158287226	NM_001083620	GRIA2	0	0
12788	4	158493641	158497303	NR_026992	LOC340017	0	0
12789	4	159045731	159094202	NM_001128424	FAM198B	0	0
12790	4	159045731	159094202	NM_001031700	FAM198B	0	0
12791	4	159045731	159093718	NM_016613	FAM198B	0	0
12792	4	159131400	159176439	NM_018342	TMEM144	0	0
12793	4	159442865	159574521	NM_001253729	RXFP1	0	0
12794	4	159442865	159574521	NM_001253728	RXFP1	0	0
12795	4	159442865	159574521	NM_021634	RXFP1	0	0
12796	4	159442865	159574521	NM_001253733	RXFP1	0	0
12797	4	159442865	159574521	NM_001253732	RXFP1	0	0
12798	4	159442865	159574521	NM_001253730	RXFP1	0	0
12799	4	159442865	159574521	NM_001253727	RXFP1	0	0
12800	4	159442865	159567833	NR_045584	RXFP1	0	0
12801	4	159442865	159574521	NR_045583	RXFP1	0	0
12802	4	159442865	159574521	NR_045582	RXFP1	0	0
12803	4	159442865	159574521	NR_045581	RXFP1	0	0
12804	4	159442865	159574521	NR_045580	RXFP1	0	0
12805	4	159442865	159574521	NR_045579	RXFP1	0	0
12806	4	159587826	159593407	NR_077235	C4orf46	0	0
12807	4	159587826	159593407	NR_077234	C4orf46	0	0
12808	4	159587826	159593202	NM_001008393	C4orf46	0	0
12809	4	159593252	159629865	NM_001281737	ETFDH	0	0
12810	4	159593252	159629865	NM_004453	ETFDH	0	0
12811	4	159603259	159629865	NM_001281738	ETFDH	0	0
12812	4	159630278	159644552	NM_005038	PPID	0	0
12813	4	159690181	159827954	NM_020840	FNIP2	0	0
12814	4	159814683	159956333	NM_152543	C4orf45	0	0
12815	4	160049953	160050046	NR_037459	MIR3688-1	0	0
12816	4	160049956	160050043	NR_039963	MIR3688-2	0	0
12817	4	160188997	160281301	NM_014247	RAPGEF2	0	0
12818	4	162305043	163085186	NM_001128428	FSTL5	0	0
12819	4	162305043	163085186	NM_001128427	FSTL5	0	0
12820	4	162305043	163085186	NM_020116	FSTL5	0	0
12821	4	162943884	162968702	NR_125888	LOC101928052	0	0
12822	4	164014725	164014780	NR_039659	MIR4454	0	0
12823	4	164047859	164088073	NM_001128931	NAF1	0	0
12824	4	164049822	164088073	NM_138386	NAF1	0	0
12825	4	164245116	164253947	NM_000909	NPY1R	0	0
12826	4	164265090	164273086	NM_006174	NPY5R	0	0
12827	4	164392246	164395047	NM_032136	TKTL2	0	0
12828	4	164415672	164441691	NM_018352	TMA16	0	0
12829	4	164445449	165304407	NM_001166373	42064	0	0
12830	4	164445449	164534776	NM_017923	42064	0	0
12831	4	165118158	165118863	NM_012403	ANP32C	0	0
12832	4	165426541	165630646	NR_049864	MIR5684	0	0
12833	4	165675282	165724947	NR_038834	LINC01207	0	0
12834	4	165798139	165818679	NM_001297550	APELA	0	0
12835	4	165875597	165898818	NM_001012414	TRIM61	0	0
12836	4	165878099	165880273	NM_153027	FAM218A	0	0
12837	4	165953150	165962896	NM_152620	TRIM60	0	0
12838	4	165953150	165962896	NM_001258025	TRIM60	0	0
12839	4	165997229	166034024	NM_001100389	TMEM192	0	0
12840	4	166128769	166244308	NM_007246	KLHL2	0	0
12841	4	166131170	166244308	NM_001161521	KLHL2	0	0
12842	4	166131170	166244308	NM_001161522	KLHL2	0	0
12843	4	166198943	166201175	NR_026575	GK3P	0	0
12844	4	166248817	166264314	NM_001017369	MSMO1	0	0
12845	4	166248817	166264314	NM_006745	MSMO1	0	0
12846	4	166300096	166419482	NM_001873	CPE	0	0
12847	4	166307393	166307489	NR_030304	MIR578	0	0
12848	4	166605790	166683930	NR_121676	LINC01179	0	0
12849	4	166651930	166664223	NR_121677	LOC101928131	0	0
12850	4	166794409	167025609	NM_012464	TLL1	0	0
12851	4	166794409	166952111	NM_001204760	TLL1	0	0
12852	4	167654535	168155741	NM_001204356	SPOCK3	0	0
12853	4	167654535	168155741	NM_016950	SPOCK3	0	0
12854	4	167654535	168155741	NM_001040159	SPOCK3	0	0
12855	4	167654535	168155741	NM_001204352	SPOCK3	0	0
12856	4	167654535	168155741	NM_001204355	SPOCK3	0	0
12857	4	167654535	168155741	NM_001204354	SPOCK3	0	0
12858	4	167654535	168155577	NM_001204353	SPOCK3	0	0
12859	4	167654535	168155741	NM_001251967	SPOCK3	0	0
12860	4	167675236	168155741	NM_001204358	SPOCK3	0	0
12861	4	169013687	169108893	NM_007193	ANXA10	0	0
12862	4	169137441	169239958	NM_017631	DDX60	0	0
12863	4	169277885	169401665	NM_001012967	DDX60L	0	0
12864	4	169311252	169401665	NM_001291510	DDX60L	0	0
12865	4	169418216	169849608	NM_001166108	PALLD	0	0
12866	4	169418216	169849608	NM_016081	PALLD	0	0
12867	4	169552767	169849608	NM_001166109	PALLD	0	0
12868	4	169753155	169849608	NM_001166110	PALLD	0	0
12869	4	169908741	169931468	NM_032783	CBR4	0	0
12870	4	170015406	170192249	NM_020870	SH3RF1	0	0
12871	4	170314420	170533778	NM_001199397	NEK1	0	0
12872	4	170314420	170533778	NM_001199400	NEK1	0	0
12873	4	170314420	170533778	NM_012224	NEK1	0	0
12874	4	170314420	170533778	NM_001199399	NEK1	0	0
12875	4	170314420	170533778	NM_001199398	NEK1	0	0
12876	4	170541671	170644338	NM_001243372	CLCN3	0	0
12877	4	170541671	170644338	NM_173872	CLCN3	0	0
12878	4	170541671	170644338	NM_001829	CLCN3	0	0
12879	4	170581212	170644338	NM_001243374	CLCN3	0	0
12880	4	170650618	170679093	NM_017867	C4orf27	0	0
12881	4	170838911	170897053	NR_037878	LOC100506085	0	0
12882	4	170907747	170924943	NM_001009554	MFAP3L	0	0
12883	4	170907747	170947581	NM_021647	MFAP3L	0	0
12884	4	170907747	170924943	NM_001301648	MFAP3L	0	0
12885	4	170907747	170947581	NM_001301647	MFAP3L	0	0
12886	4	170952925	170954179	NR_125890	MFAP3L	0	0
12887	4	170981372	171011372	NM_001286682	AADAT	0	0
12888	4	170981372	171011372	NM_182662	AADAT	0	0
12889	4	170981372	171011538	NM_001286683	AADAT	0	0
12890	4	170981372	171011183	NM_016228	AADAT	0	0
12891	4	171147741	171204873	NR_125889	LOC101928223	0	0
12892	4	171961752	171980311	NR_038838	LOC100506122	0	0
12893	4	172107334	172107443	NR_106730	MIR6082	0	0
12894	4	172734574	173961558	NM_001034845	GALNTL6	0	0
12895	4	173551082	173610068	NR_125895	LOC101928314	0	0
12896	4	173555835	173648029	NR_125894	LOC101928314	0	0
12897	4	174089903	174245118	NM_017423	GALNT7	0	0
12898	4	174252526	174255595	NM_002129	HMGB2	0	0
12899	4	174252526	174254920	NM_001130689	HMGB2	0	0
12900	4	174252526	174255509	NM_001130688	HMGB2	0	0
12901	4	174292092	174298683	NM_003864	SAP30	0	0
12902	4	174309298	174320617	NM_007281	SCRG1	0	0
12903	4	174447651	174451378	NM_021973	HAND2	0	0
12904	4	174451608	174462981	NR_003679	HAND2-AS1	0	0
12905	4	175015810	175141549	NR_125896	LOC101928509	0	0
12906	4	175157809	175205402	NM_012180	FBXO8	0	0
12907	4	175204827	175241482	NM_001040157	CEP44	0	0
12908	4	175205054	175254531	NM_001145314	CEP44	0	0
12909	4	175344945	175345015	NR_036236	MIR4276	0	0
12910	4	175411327	175444049	NM_001256307	HPGD	0	0
12911	4	175411327	175444049	NM_001145816	HPGD	0	0
12912	4	175411327	175444049	NM_000860	HPGD	0	0
12913	4	175411327	175444049	NM_001256306	HPGD	0	0
12914	4	175411327	175444049	NM_001256305	HPGD	0	0
12915	4	175411327	175444044	NM_001256301	HPGD	0	0
12916	4	175563161	175750466	NM_001042543	GLRA3	0	0
12917	4	175563161	175750466	NM_006529	GLRA3	0	0
12918	4	175752878	175797115	NR_125900	LOC101928551	0	0
12919	4	175839508	175899331	NM_001278127	ADAM29	0	0
12920	4	175839508	175899331	NM_001278126	ADAM29	0	0
12921	4	175839508	175899331	NM_001278125	ADAM29	0	0
12922	4	175839508	175899331	NM_001130705	ADAM29	0	0
12923	4	175839508	175899331	NM_001130704	ADAM29	0	0
12924	4	175839508	175899331	NM_001130703	ADAM29	0	0
12925	4	175839508	175899331	NM_014269	ADAM29	0	0
12926	4	176554087	176923842	NM_005277	GPM6A	0	0
12927	4	176554087	176923842	NM_201592	GPM6A	0	0
12928	4	176554087	176734265	NM_201591	GPM6A	0	0
12929	4	176554087	176708827	NM_001261448	GPM6A	0	0
12930	4	176554087	176923842	NM_001261447	GPM6A	0	0
12931	4	176554087	176923842	NR_048571	GPM6A	0	0
12932	4	176711457	176733340	NR_125901	LOC101928590	0	0
12933	4	176986984	177103979	NM_181265	WDR17	0	0
12934	4	176986984	177103979	NM_170710	WDR17	0	0
12935	4	177105724	177116822	NM_144644	SPATA4	0	0
12936	4	177134825	177190373	NM_080874	ASB5	0	0
12937	4	177241089	177253396	NM_021928	SPCS3	0	0
12938	4	177604684	177713899	NM_005429	VEGFC	0	0
12939	4	178230990	178284092	NM_018248	NEIL3	0	0
12940	4	178351928	178363657	NM_001171988	AGA	0	0
12941	4	178351928	178363657	NM_000027	AGA	0	0
12942	4	178351928	178363657	NR_033655	AGA	0	0
12943	4	178649910	178911904	NR_028342	LINC01098	0	0
12944	4	178733199	178829090	NR_108092	LINC01099	0	0
12945	4	178824537	178829090	NR_108093	LINC01099	0	0
12946	4	181985242	182080302	NR_033918	LINC00290	0	0
12947	4	183059812	183065668	NR_125905	LOC90768	0	0
12948	4	183059812	183065668	NR_027107	LOC90768	0	0
12949	4	183090445	183090531	NR_031640	MIR1305	0	0
12950	4	183245136	183724177	NM_001080477	TENM3	0	0
12951	4	183811243	183838630	NM_001921	DCTD	0	0
12952	4	183811243	183838630	NM_001012732	DCTD	0	0
12953	4	183958817	183961272	NR_003612	FAM92A1P2	0	0
12954	4	184018173	184020352	NR_024008	WWC2-AS2	0	0
12955	4	184020462	184241929	NM_024949	WWC2	0	0
12956	4	184154780	184161787	NR_126473	WWC2-AS1	0	0
12957	4	184239219	184241927	NM_001111319	CLDN22	0	0
12958	4	184242916	184243579	NM_001185149	CLDN24	0	0
12959	4	184365788	184369049	NM_017632	CDKN2AIP	0	0
12960	4	184415889	184425668	NR_033995	LOC389247	0	0
12961	4	184426202	184433581	NM_001564	ING2	0	0
12962	4	184427234	184433581	NM_001291959	ING2	0	0
12963	4	184560788	184580331	NM_152682	RWDD4	0	0
12964	4	184580419	184634747	NM_021942	TRAPPC11	0	0
12965	4	184580419	184634747	NM_199053	TRAPPC11	0	0
12966	4	184826508	184938875	NM_020225	STOX2	0	0
12967	4	185009858	185139114	NM_153343	ENPP6	0	0
12968	4	185262183	185275130	NR_040108	LOC728175	0	0
12969	4	185286713	185303460	NR_125934	LOC102723766	0	0
12970	4	185286713	185303460	NR_125933	LOC102723766	0	0
12971	4	185308875	185395726	NM_002199	IRF2	0	0
12972	4	185548849	185570629	NM_032991	CASP3	0	0
12973	4	185548849	185570629	NM_004346	CASP3	0	0
12974	4	185570766	185616113	NM_152683	PRIMPOL	0	0
12975	4	185570766	185616113	NM_001300767	PRIMPOL	0	0
12976	4	185570766	185616113	NM_001300768	PRIMPOL	0	0
12977	4	185615218	185655286	NM_024629	CENPU	0	0
12978	4	185615218	185655286	NR_104593	CENPU	0	0
12979	4	185676748	185733413	NM_001286708	ACSL1	0	0
